timestamp,cmdb_id,kpi_name,value
1647849540,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849540,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849540,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849540,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849600,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849660,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849720,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849780,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849840,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849900,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647849960,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647850020,adservice.ts:8088,jvm_memory_MB_committed.heap,30.2578125
1647850080,adservice.ts:8088,jvm_memory_MB_committed.heap,34.37642045454545
1647850140,adservice.ts:8088,jvm_memory_MB_committed.heap,37.80859375
1647850200,adservice.ts:8088,jvm_memory_MB_committed.heap,37.80859375
1647850260,adservice.ts:8088,jvm_memory_MB_committed.heap,37.80859375
1647849600,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849660,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849720,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849780,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849840,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849900,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849960,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647850020,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647850080,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647850140,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647850200,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647850260,adservice2.ts:8088,jvm_memory_MB_committed.heap,62.53515625
1647849600,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849660,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849720,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849780,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849840,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849900,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647849960,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647850020,adservice.ts:8088,jvm_memory_MB_committed.nonheap,55.125
1647850080,adservice.ts:8088,jvm_memory_MB_committed.nonheap,52.00568181818182
1647850140,adservice.ts:8088,jvm_memory_MB_committed.nonheap,50.265625
1647850200,adservice.ts:8088,jvm_memory_MB_committed.nonheap,51.208333333333336
1647850260,adservice.ts:8088,jvm_memory_MB_committed.nonheap,51.546875
1647849600,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849660,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849720,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849780,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849840,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849900,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647849960,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647850020,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647850080,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647850140,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647850200,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
1647850260,adservice2.ts:8088,jvm_memory_MB_committed.nonheap,56.125
